class_name,cbo,lcom,class_length,avg_method_length,avg_cyclomatic_complexity,dit,fan_in,fan_out,atfd,fdp,fdp_concentration,label,split
EvdevDevice,0,0.5714285714285714,103,13.142857142857142,3.0,0,0,0,10,5,0.4,Clean,train
AttributedTextDecoder,0,0.8333333333333334,75,17.25,5.25,0,0,0,6,4,0.3333,Long Method,train
UserProfileViewset,0,1.0,20,5.0,1.5,0,0,0,7,4,0.4286,Feature Envy,test
UserFollowViewset,0,1.0,48,8.5,1.75,0,0,0,10,6,0.3,Clean,train
UserArgumentsView,0,1.0,24,7.5,2.0,0,0,0,4,4,0.25,Clean,train
Migration,0,0.0,20,0.0,0.0,0,0,0,0,0,0.0,Clean,train
PexpectLogger,0,0.0,18,16.0,3.0,0,0,0,0,0,0.0,Clean,train
AuthorsResource,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,test
ArticleResource,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,test
ExtensionLoaderMixin,0,1.0,41,16.5,2.0,0,1,1,1,1,1.0,Clean,train
StrictEnvironment,0,0.0,11,7.0,1.0,1,1,1,0,0,0.0,Clean,train
Corpus,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,train
CLI,0,0.6666666666666666,93,29.333333333333332,2.6666666666666665,0,0,0,20,10,0.5,Clean,train
ProtocolArgument,0,0.0,18,16.0,8.0,0,0,0,0,0,0.0,Clean,train
PortArgument,0,0.0,22,20.0,6.0,0,0,0,1,1,1.0,Clean,train
CidrArgument,0,0.0,6,4.0,2.0,0,0,0,0,0,0.0,Clean,train
SourceGroupArgument,0,0.0,8,6.0,3.0,0,0,0,1,1,1.0,Clean,train
GroupOwnerArgument,0,0.0,5,3.0,2.0,0,0,0,0,0,0.0,Clean,test
AWSShellCompleter,0,0.3611111111111111,131,13.625,3.5,0,0,0,12,10,0.25,Long Method,train
PhoneNumber,0,0.0,33,0.0,0.0,0,0,0,0,0,0.0,Clean,train
PhoneNumbers,0,0.0,27,23.0,3.0,0,0,0,0,0,0.0,Clean,train
BottomNavigation,0,0.0,30,6.666666666666667,1.6666666666666667,0,0,0,2,2,0.5,Clean,train
BottomNavigationiOS,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,train
PostauthFollowPeople,0,0.0,17,6.0,1.0,0,0,0,1,1,1.0,Clean,train
PostauthFollowPeopleiOS,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,train
TaskSchedulingError,0,0.0,35,5.0,1.0,0,0,0,0,0,0.0,Clean,test
CheckNameAvailabilityInput,0,0.0,24,3.0,1.0,0,0,0,0,0,0.0,Clean,train
Resource,0,0.0,30,4.0,1.0,0,0,0,0,0,0.0,Clean,train
DataLakeAnalyticsAccount,0,0.0,45,7.0,1.0,0,0,0,0,0,0.0,Data Class,train
DataLakeAnalyticsJobManagementClientConfiguration,0,0.0,52,26.0,8.0,0,0,1,0,0,0.0,Data Class,test
DataLakeAnalyticsJobManagementClient,0,0.0,21,11.0,1.0,0,1,0,1,1,1.0,Clean,train
ExpressRouteCircuitPeeringPaged,0,0.0,13,3.0,1.0,0,0,0,0,0,0.0,Clean,test
LocalNetworkGatewayPaged,0,0.0,13,3.0,1.0,0,0,0,0,0,0.0,Clean,test
NetworkInterfaceDnsSettings,0,0.0,32,6.0,1.0,0,0,0,0,0,0.0,Clean,train
VirtualNetworkGatewayIPConfiguration,0,0.0,49,9.0,1.0,0,0,0,0,0,0.0,Data Class,train
RedisResourcePaged,0,0.0,13,3.0,1.0,0,0,0,0,0,0.0,Clean,train
FeaturesOperations,0,0.0,273,52.0,5.8,0,0,0,4,3,0.5,Long Method,train
ExportTemplateRequest,0,0.0,22,3.0,1.0,0,0,0,0,0,0.0,Clean,test
ResourceProviderOperationDetailsOperations,0,0.0,84,37.0,4.0,0,0,0,4,3,0.5,Long Method,test
RecommendationRule,0,0.0,62,11.0,1.0,0,0,0,0,0,0.0,Data Class,train
ResponseContextManager,0,0.0,13,2.0,1.0,0,1,0,0,0,0.0,Clean,train
B2Http,1,0.5,115,22.75,1.25,0,0,1,3,2,0.6667,Clean,train
AuthException,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Command,0,0.0,9,2.0,1.0,0,0,0,1,1,1.0,Clean,train
Command,0,0.0,17,5.0,1.0,0,0,0,1,1,1.0,Clean,train
Gzip,0,0.0,22,20.0,3.0,0,0,0,6,5,0.3333,Feature Envy,train
locked_cached_property,0,0.0,24,7.5,3.0,0,0,0,0,0,0.0,Clean,train
_PackageBoundObject,0,0.6888888888888889,120,10.5,1.6,0,0,0,1,1,1.0,Clean,train
PackageCache,0,0.8333333333333334,40,5.25,1.75,0,0,1,4,3,0.5,Clean,train
Settings,0,0.5,65,13.75,2.75,0,1,0,4,2,0.5,Clean,train
Connection,0,0.0,21,2.0,1.0,0,0,0,1,1,1.0,Clean,train
LiveAuthenticationComplete,0,0.0,2,0.0,0.0,0,1,0,0,0,0.0,Clean,train
LiveProvider,1,0.0,65,20.666666666666668,3.0,0,0,1,6,2,0.5,Clean,train
Blast,0,1.0,26,6.0,1.5,0,0,0,2,1,1.0,Clean,train
Migration,0,0.0,275,0.0,0.0,0,0,0,0,0,0.0,Clean,test
_OptionContainer,0,0.0,13,4.0,1.0,0,0,0,0,0,0.0,Clean,train
InternalDatabaseVersion,0,0.0,12,3.0,1.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,train
RPCQueue,0,0.0,69,10.6,2.8,0,2,5,8,3,0.375,Clean,train
DualEvent,0,0.0,34,4.6,1.8,0,3,0,0,0,0.0,Clean,train
ChildCore,0,0.6785714285714286,147,14.875,2.75,0,2,7,5,5,0.2,Clean,test
MultiprocessingCore,3,0.3111111111111111,200,16.9,2.5,0,2,13,12,8,0.3333,Clean,train
StoreCredentials,0,0.0,11,4.5,1.0,0,0,0,0,0,0.0,Clean,train
CommandResult,0,0.16666666666666666,35,6.5,2.0,0,1,0,2,1,1.0,Clean,train
Command,1,1.0,93,25.0,6.0,0,0,1,14,5,0.3571,Feature Envy,train
LDObjectContainer,0,0.5,21,2.75,1.25,0,0,2,1,1,1.0,Clean,train
LDObject,0,0.8952380952380953,190,9.8,2.6666666666666665,0,2,7,7,7,0.1429,God Class,test
BaseArrayOfObjects,0,0.5,22,3.0,1.0,1,1,5,2,1,1.0,Clean,train
DictObject,0,0.0,7,2.0,1.0,0,1,0,0,0,0.0,Clean,train
ListObject,0,0.0,6,2.0,1.0,0,2,0,0,0,0.0,Clean,train
ArrayOfTypedObjects,0,0.0,2,0.0,0.0,2,0,0,0,0,0.0,Clean,test
MultiTarget,0,0.6666666666666666,30,9.0,2.3333333333333335,0,0,0,4,4,0.25,Clean,train
XAccelRedirectResponse,0,0.0,22,20.0,11.0,0,0,0,0,0,0.0,Clean,train
Command,0,0.0,6,3.0,2.0,0,0,0,1,1,1.0,Clean,test
TaskletExit,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,test
coroutine,0,0.2857142857142857,45,4.285714285714286,1.4285714285714286,0,2,1,1,1,1.0,Clean,train
tasklet,0,0.8181818181818182,110,7.083333333333333,1.75,1,1,8,4,2,0.5,Clean,train
Scheduler,0,0.6666666666666666,145,8.0,2.125,0,2,2,4,3,0.5,Clean,train
MBCSGroupProber,0,0.0,14,13.0,1.0,0,0,0,0,0,0.0,Clean,test
PickleProxy,0,0.47619047619047616,71,8.857142857142858,1.0,0,2,2,1,1,1.0,Clean,test
PickleProtocol,1,0.8333333333333334,117,6.3125,1.5,0,2,7,3,2,0.6667,Clean,test
PickleProtocolFactory,0,0.0,19,3.75,1.0,0,1,3,0,0,0.0,Clean,train
MailBackend,0,0.6666666666666666,96,12.25,2.25,0,0,0,6,2,0.8333,Clean,train
EmperorSupportFilesError,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,train
EmperorInputFilesError,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,train
EmperorUnsupportedComputation,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Migration,0,1.0,101,4.0,1.0,0,0,0,1,1,1.0,Clean,test
Ui_MainWindow,0,0.0,3915,1956.5,1.0,0,0,0,82,19,0.4634,Long Method,train
GeometryField,0,1.0,15,6.5,2.0,0,0,0,4,3,0.5,Clean,test
log,0,1.0,8,2.5,1.5,0,0,0,0,0,0.0,Clean,train
_HDFS,0,0.0,31,18.0,9.0,0,0,0,1,1,1.0,Clean,train
Error,0,0.0,2,0.0,0.0,0,1,0,0,0,0.0,Clean,train
Layout,0,1.0,63,5.5,1.0,0,1,0,0,0,0.0,Clean,train
Accessor,1,0.5228758169934641,208,10.333333333333334,1.4444444444444444,0,0,4,1,1,1.0,Clean,train
Binary,0,0.6,64,5.5,2.1666666666666665,0,1,3,3,3,0.3333,Clean,train
UUIDLegacy,0,0.5,59,4.5,1.25,1,1,1,2,2,0.5,Clean,train
GridFSError,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,test
CorruptGridFile,0,0.0,3,0.0,0.0,1,0,0,0,0,0.0,Clean,test
NoFile,0,0.0,5,0.0,0.0,1,0,0,0,0,0.0,Clean,train
FileExists,0,0.0,5,0.0,0.0,1,0,0,0,0,0.0,Clean,test
UnsupportedAPI,0,0.0,11,0.0,0.0,1,0,0,0,0,0.0,Clean,train
TimeHelpers,0,1.0,42,3.857142857142857,1.0,0,0,0,10,2,0.7,Feature Envy,train
IdentifierField,0,0.0,7,4.0,1.0,0,1,2,2,2,0.5,Clean,test
DeploymentInfo,0,0.0,17,7.0,3.0,0,2,0,0,0,0.0,Clean,train
DeployedProject,0,0.6947368421052632,348,15.6,2.7,0,1,2,38,9,0.2632,God Class,test
EditorAPI,0,0.8,20,3.0,1.2,0,0,0,1,1,1.0,Clean,train
CustomXMLRPCServer,0,0.0,14,2.5,1.0,0,1,1,0,0,0.0,Clean,train
debuglibrary,1,0.8055555555555556,97,9.444444444444445,2.0,0,1,3,2,2,0.5,Clean,train
Policy,0,0.0,27,6.5,1.5,0,0,0,2,2,0.5,Clean,train
PolicyCondition,0,0.0,31,7.0,2.5,0,0,0,1,1,1.0,Clean,train
_CodeRunner,0,0.5357142857142857,88,9.0,1.375,0,0,0,3,1,1.0,Data Class,train
Axis,0,0.0,115,0.0,0.0,0,0,0,0,0,0.0,Data Class,test
ContinuousAxis,0,0.0,6,0.0,0.0,1,0,0,0,0,0.0,Data Class,test
LinearAxis,0,0.0,8,0.0,0.0,2,0,0,0,0,0.0,Data Class,train
LogAxis,0,0.0,8,0.0,0.0,2,0,0,0,0,0.0,Data Class,train
CategoricalAxis,0,0.0,8,0.0,0.0,1,0,0,0,0,0.0,Data Class,train
DatetimeAxis,0,0.0,10,0.0,0.0,3,0,0,0,0,0.0,Data Class,train
XHTMLReader,0,0.7818181818181819,154,12.818181818181818,3.1818181818181817,0,0,0,16,8,0.3125,God Class,train
PostAPI,0,0.0,14,10.0,3.0,0,0,0,1,1,1.0,Clean,train
Adam,0,0.0,175,54.5,3.5,0,0,0,0,0,0.0,Long Method,train
Port,0,0.0,8,3.0,1.0,0,0,0,1,1,1.0,Clean,train
InstanceUsageAuditLogController,0,0.8333333333333334,91,21.25,3.0,0,1,0,5,5,0.2,Clean,train
InstanceUsageAuditLog,1,1.0,13,3.0,1.0,0,0,1,1,1,1.0,Clean,train
AgentController,0,1.0,149,31.0,3.5,0,1,0,33,10,0.2424,Clean,train
Agents,1,0.0,14,6.0,1.0,0,0,1,1,1,1.0,Clean,train
ViewBuilder,0,0.9,82,14.6,2.8,0,1,0,1,1,1.0,Clean,train
ViewBuilderV21,0,0.0,7,5.0,1.0,1,0,1,0,0,0.0,Clean,train
MonitorHandler,0,0.0,63,28.0,3.5,0,0,0,7,5,0.4286,Clean,train
ExactRamFilter,0,0.0,20,17.0,2.0,0,0,0,5,3,0.6,Clean,train
DomainJobInfo,0,1.0,113,32.333333333333336,3.3333333333333335,0,0,0,11,5,0.5455,Clean,train
Host,0,0.9855442176870748,833,15.857142857142858,2.836734693877551,0,0,0,111,42,0.2973,God Class,test
Migration,0,1.0,117,23.0,1.0,0,0,0,5,1,1.0,Clean,train
CMEModule,0,0.0,50,20.5,3.0,0,0,0,5,3,0.4,Clean,train
SavedUploadForm,0,0.0,8,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Command,0,0.6666666666666666,171,54.333333333333336,7.666666666666667,0,0,0,16,13,0.125,Long Method,train
FilernameCd,0,0.0,175,2.0,1.0,0,0,0,0,0,0.0,Data Class,test
FilerFilingsCd,0,0.0,180,2.0,1.0,0,0,0,0,0,0.0,Data Class,train
FilingsCd,0,0.0,45,2.0,1.0,0,0,0,0,0,0.0,Clean,train
HdrCd,0,0.0,83,2.0,1.0,0,0,0,0,0,0.0,Data Class,train
HeaderCd,0,0.0,108,2.0,1.0,0,0,0,0,0,0.0,Data Class,train
SmryCd,0,1.0,168,3.5,1.75,0,0,0,0,0,0.0,Clean,test
CvrE530Cd,0,0.0,349,2.0,1.0,0,0,0,0,0,0.0,Data Class,train
SpltCd,0,0.0,83,2.0,1.0,0,0,0,0,0,0.0,Data Class,train
TextMemoCd,0,0.0,193,2.0,1.0,0,0,0,0,0,0.0,Data Class,train
Meta,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,test
Meta,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,test
Meta,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,test
Command,0,0.8333333333333334,94,22.0,3.25,0,0,0,2,1,1.0,Clean,train
CategoriesConfig,0,1.0,14,4.5,1.0,0,0,0,2,2,0.5,Clean,test
SocketyAgent,0,0.0,8,3.0,1.0,0,1,6,0,0,0.0,Clean,train
Timeout,0,0.0,4,0.0,0.0,0,1,0,0,0,0.0,Clean,train
Resolver,0,0.6666666666666666,33,9.0,2.3333333333333335,0,1,0,3,3,0.3333,Clean,train
BodyReceiver,0,0.0,12,2.6666666666666665,1.0,0,2,0,0,0,0.0,Clean,train
StringProducer,0,0.8333333333333334,18,2.5,1.0,0,2,0,2,2,0.5,Clean,test
ProcessProtocol,0,0.0,37,11.0,2.3333333333333335,0,1,0,7,6,0.2857,Clean,train
HTTPRequest,5,0.8666666666666667,89,13.333333333333334,3.0,0,1,5,17,8,0.2941,Clean,test
PersistentCache,0,0.48484848484848486,94,6.583333333333333,2.0833333333333335,0,1,0,4,2,0.75,Clean,train
WebClientContextFactory,0,0.0,3,2.0,1.0,0,1,0,0,0,0.0,Clean,train
ElasticSearch,0,0.9285714285714286,57,5.875,1.375,0,0,0,3,3,0.3333,Clean,train
Slice,0,0.0,4,2.0,1.0,0,0,0,0,0,0.0,Clean,train
ParallelMagic,0,0.3333333333333333,274,38.333333333333336,6.166666666666667,0,0,0,2,2,0.5,Long Method,train
MetaKernelBash,0,0.7,47,4.6,1.8,0,0,0,5,2,0.6,Clean,train
Campaign,0,0.9264705882352942,183,9.647058823529411,1.0588235294117647,0,0,0,0,0,0.0,God Class,train
ScannerSubscription,0,0.975609756097561,236,3.0,1.0,0,0,0,21,21,0.0476,God Class,train
ResearcherForm,0,0.0,14,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,10,0.0,0.0,0,0,0,0,0,0.0,Clean,train
UnknownAlgorithm,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,train
DNAME,0,0.0,4,2.0,1.0,0,0,0,0,0,0.0,Clean,train
Mock,0,0.0,4,2.0,1.0,0,0,0,0,0,0.0,Clean,test
FrameworkError,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,test
HTTPError,0,0.5,81,10.0,1.75,1,0,0,1,1,1.0,Clean,train
PermissionsError,0,0.0,4,0.0,0.0,1,0,0,0,0,0.0,Clean,train
GoogleDriveFileNode,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,train
GoogleDriveFolder,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,train
GoogleDriveFile,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,train
Anchor,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,test
Footnotes,0,0.0,16,5.0,2.0,0,0,0,1,1,1.0,Clean,train
PageNumberPaginationWithoutCount,1,0.6666666666666666,43,12.666666666666666,3.0,0,0,2,3,2,0.6667,Clean,train
PaginatorWithoutCount,0,1.0,20,5.333333333333333,1.6666666666666667,0,1,0,0,0,0.0,Clean,train
_Registry,0,1.0,38,5.2,1.6,0,0,0,2,2,0.5,Clean,train
UmichHarvester,0,0.0,111,0.0,0.0,0,0,0,0,0,0.0,Data Class,train
CBioPortal,1,0.7631578947368421,801,38.15,4.7,0,0,1,4,3,0.5,God Class,train
CDGSError,0,0.0,10,2.5,1.0,0,1,0,0,0,0.0,Clean,train
AttributeDict,0,0.0,11,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Migration,0,0.0,31,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Query,0,0.8571428571428571,126,7.066666666666666,1.7333333333333334,0,1,1,4,4,0.25,Clean,train
RemoteQuerySet,2,0.5228758169934641,358,17.72222222222222,3.388888888888889,0,1,9,22,11,0.1818,Long Method,train
FakeInt,0,0.6666666666666666,10,2.3333333333333335,1.3333333333333333,0,1,0,0,0,0.0,Clean,train
Url,0,0.0,9,3.5,1.0,0,1,0,0,0,0.0,Clean,train
UrlPatterns,0,0.0,39,8.75,4.75,0,0,1,4,1,1.0,Clean,train
DateInput,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,train
NumberInput,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,train
RangeInput,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,train
URLInput,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,train
EmailInput,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,train
SearchInput,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,train
TelInput,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,train
SearchField,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Data Class,test
DateField,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,train
URLField,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Data Class,train
EmailField,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Data Class,train
TelField,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Data Class,train
IntegerField,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,train
DecimalField,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,train
IntegerRangeField,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,test
DecimalRangeField,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Migration,0,0.0,12,0.0,0.0,0,0,0,0,0,0.0,Clean,train
TextSnippet,0,0.0,46,0.0,0.0,0,0,0,0,0,0.0,Clean,test
Article,0,0.0,48,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
TumblelogMeta,0,0.0,35,0.0,0.0,0,0,0,0,0,0.0,Data Class,train
Meta,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,test
TumblelogMeta,0,0.0,36,0.0,0.0,0,0,0,0,0,0.0,Data Class,train
bark,0,0.0,3,0.0,0.0,0,1,0,0,0,0.0,Clean,train
Pound,2,0.0,7,5.0,1.0,0,0,2,0,0,0.0,Clean,train
Dog,1,1.0,7,2.0,1.0,0,0,1,0,0,0.0,Clean,train
Bob,0,0.0,5,0.0,0.0,1,1,0,0,0,0.0,Clean,train
Fred,0,0.0,5,0.0,0.0,1,1,0,0,0,0.0,Clean,train
increment,0,0.0,4,2.0,1.0,0,1,0,0,0,0.0,Clean,train
NodeClient,1,1.0,25,11.0,2.5,0,0,1,3,2,0.6667,Clean,train
Start,0,1.0,70,6.0,2.0,0,0,0,1,1,1.0,Clean,train
DeleteFlavor,0,1.0,19,4.666666666666667,1.0,0,0,0,1,1,1.0,Clean,test
CreateFlavor,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,train
UpdateFlavor,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,test
UpdateMetadata,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,train
ModifyAccess,0,0.0,12,5.0,1.0,0,0,0,1,1,1.0,Clean,train
FlavorFilterAction,0,0.0,9,8.0,1.0,0,0,0,2,2,0.5,Clean,train
FlavorsTable,0,0.0,35,0.0,0.0,0,0,0,0,0,0.0,Data Class,test
Meta,0,0.0,8,0.0,0.0,0,0,0,0,0,0.0,Clean,train
IndexView,0,0.0,16,12.0,2.0,0,0,0,5,3,0.6,Clean,train
CreateView,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,train
UpdateView,0,0.0,21,17.0,3.0,0,0,0,8,3,0.75,Feature Envy,train
UpdateMetadataView,0,0.0,48,13.333333333333334,1.6666666666666667,0,0,0,7,5,0.2857,Clean,train
RouterRulesTable,0,0.0,10,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Users,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Networks,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
OverviewTab,0,0.0,7,2.0,1.0,0,0,0,0,0,0.0,Clean,train
VolumeDetailTabs,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,test
NetworkProfileTab,0,0.0,7,2.0,1.0,0,0,0,0,0,0.0,Clean,train
PolicyProfileTab,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,train
IndexTabs,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,train
ParsingError,0,0.0,2,0.0,0.0,0,1,0,0,0,0.0,Clean,train
Parser,1,0.9,51,7.6,1.4,0,0,3,2,2,0.5,Clean,train
BLTParser,0,0.9047619047619048,78,9.714285714285714,2.0,1,1,0,9,4,0.5556,Feature Envy,train
Migration,0,1.0,80,3.0,1.0,0,0,0,2,1,1.0,Clean,test
AdminAuthenticationForm,0,0.0,21,13.0,6.0,0,0,0,1,1,1.0,Clean,train
IncorrectLookupParameters,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
RenameBaseModelAdminMethods,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
BaseModelAdmin,0,0.8676470588235294,317,16.470588235294116,4.117647058823529,0,2,2,38,21,0.1842,God Class,train
ModelAdmin,0,0.8107822410147991,1174,24.636363636363637,4.454545454545454,1,1,15,99,38,0.0909,God Class,train
InlineModelAdmin,0,0.8222222222222222,165,13.4,3.6,1,2,10,15,11,0.2,Long Method,train
StackedInline,0,0.0,2,0.0,0.0,2,0,0,0,0,0.0,Clean,train
TabularInline,0,0.0,2,0.0,0.0,2,0,0,0,0,0.0,Clean,train
DeleteProtectedModelForm,0,1.0,32,15.0,2.5,0,2,0,4,3,0.5,Clean,test
BaseValidator,0,1.0,185,12.214285714285714,4.714285714285714,0,1,0,21,6,0.5238,God Class,train
ModelAdminValidator,0,1.0,171,12.153846153846153,4.230769230769231,1,0,1,22,7,0.4545,God Class,train
InlineValidator,0,1.0,22,4.5,2.0,1,0,0,3,2,0.6667,Clean,test
BadHeaderError,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,test
MIMEMixin,0,0.0,31,14.0,3.0,0,0,0,5,4,0.4,Clean,train
SafeMIMEText,0,0.0,24,10.5,2.0,1,3,4,3,3,0.3333,Clean,train
SafeMIMEMultipart,0,0.0,9,3.0,1.0,1,3,4,0,0,0.0,Clean,train
EmailMessage,2,0.8181818181818182,158,12.727272727272727,3.4545454545454546,0,3,3,12,9,0.1667,God Class,train
EmailMultiAlternatives,1,0.5,41,7.5,2.25,1,3,7,2,2,0.5,Clean,train
Command,0,1.0,226,41.8,11.0,0,0,0,14,9,0.2857,Long Method,train
RawQuery,0,0.47619047619047616,54,6.142857142857143,1.4285714285714286,0,1,1,1,1,1.0,Clean,train
Query,0,0.8692899140660335,1802,25.611940298507463,4.776119402985074,0,1,2,183,60,0.2295,God Class,train
DjangoOpenIDStore,0,1.0,92,12.142857142857142,2.7142857142857144,0,0,0,20,6,0.35,Clean,train
Lock,0,0.6838235294117647,234,11.764705882352942,2.3529411764705883,0,1,4,7,6,0.2857,God Class,train
Semaphore,1,0.4725274725274725,254,14.928571428571429,2.5714285714285716,0,1,5,3,3,0.3333,Clean,test
BaseCursor,0,0.803921568627451,292,13.277777777777779,3.1666666666666665,0,2,6,19,9,0.4211,God Class,train
CursorStoreResultMixIn,0,0.4642857142857143,69,6.875,2.125,0,3,5,0,0,0.0,Clean,train
CursorUseResultMixIn,0,0.8,48,5.5,1.6666666666666667,0,2,5,0,0,0.0,Clean,test
CursorTupleRowsMixIn,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,train
CursorDictRowsMixIn,0,1.0,30,7.0,1.0,0,0,6,0,0,0.0,Clean,train
CursorOldDictRowsMixIn,0,0.0,7,0.0,0.0,1,0,0,0,0,0.0,Clean,train
Cursor,0,0.0,5,0.0,0.0,1,0,0,0,0,0.0,Clean,train
DictCursor,0,0.0,5,0.0,0.0,1,0,0,0,0,0.0,Clean,train
SSCursor,0,0.0,5,0.0,0.0,1,0,0,0,0,0.0,Clean,train
SSDictCursor,0,0.0,5,0.0,0.0,1,0,0,0,0,0.0,Clean,train
Drawing,0,0.03571428571428571,87,10.0,2.6666666666666665,0,0,0,5,3,0.6,Clean,test
EmbeddedWAVAudioFile,0,0.0,8,4.0,1.0,0,0,0,0,0,0.0,Clean,train
Hyperlink,0,0.0,32,20.0,1.0,0,0,0,0,0,0.0,Data Class,train
Font,0,0.0,20,10.0,1.0,0,0,0,0,0,0.0,Data Class,train
CharacterProperties,0,0.0,142,83.0,1.0,0,0,0,0,0,0.0,Long Method,train
TabStop,0,0.0,11,6.0,1.0,0,0,0,0,0,0.0,Clean,train
TabStopList,0,0.0,8,4.0,1.0,0,0,0,0,0,0.0,Clean,train
Spacing,0,0.0,13,6.0,1.0,0,0,0,0,0,0.0,Clean,train
AutonumberBullet,0,0.0,22,6.0,1.0,0,0,0,0,0,0.0,Clean,test
ParagraphProperties,0,0.0,101,58.0,1.0,0,0,0,0,0,0.0,Data Class,train
ListStyle,0,0.0,43,23.0,1.0,0,0,0,0,0,0.0,Data Class,train
RegularTextRun,0,0.0,18,6.0,1.0,0,1,0,0,0,0.0,Data Class,train
LineBreak,0,0.0,10,4.0,1.0,0,0,0,0,0,0.0,Clean,train
TextField,0,0.0,22,12.0,1.0,0,0,0,0,0,0.0,Clean,test
Paragraph,1,0.0,30,14.0,2.0,0,0,1,0,0,0.0,Data Class,test
