library,file,class_name,on_test_path,n_methods,our_class_length,our_avg_method_length,radon_loc,radon_lloc,radon_sloc,radon_comments,radon_multi,radon_blank
Django-1.8.2,Django-1.8.2/tests/model_inheritance_regress/models.py,Senator,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_inheritance_regress/tests.py,ModelInheritanceTest,True,23,469,19.391304347826086,470,209,311,54,45,60
Django-1.8.2,Django-1.8.2/tests/model_meta/models.py,Relation,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_meta/models.py,AbstractPerson,True,0,27,0.0,28,13,18,5,0,5
Django-1.8.2,Django-1.8.2/tests/model_meta/models.py,BasePerson,True,0,24,0.0,25,11,16,5,0,4
Django-1.8.2,Django-1.8.2/tests/model_meta/models.py,Person,True,0,24,0.0,25,11,16,5,0,4
Django-1.8.2,Django-1.8.2/tests/model_meta/models.py,ProxyPerson,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_meta/models.py,Relating,True,0,20,0.0,21,11,11,5,0,5
Django-1.8.2,Django-1.8.2/tests/model_meta/models.py,CommonAncestor,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_meta/models.py,FirstParent,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_meta/models.py,SecondParent,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_meta/models.py,Child,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_meta/tests.py,OptionsBaseTests,True,4,20,4.0,21,16,16,0,0,5
Django-1.8.2,Django-1.8.2/tests/model_meta/tests.py,GetFieldsTests,True,1,9,8.0,10,7,7,2,0,1
Django-1.8.2,Django-1.8.2/tests/model_meta/tests.py,DataTests,True,3,22,6.333333333333333,23,20,19,0,0,4
Django-1.8.2,Django-1.8.2/tests/model_meta/tests.py,M2MTests,True,2,12,5.0,13,11,11,0,0,2
Django-1.8.2,Django-1.8.2/tests/model_meta/tests.py,RelatedObjectsTests,True,4,47,10.5,48,23,44,0,0,4
Django-1.8.2,Django-1.8.2/tests/model_meta/tests.py,VirtualFieldsTests,True,1,5,4.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/model_meta/tests.py,GetFieldByNameTests,True,6,44,6.333333333333333,45,36,35,4,0,6
Django-1.8.2,Django-1.8.2/tests/model_meta/tests.py,RelationTreeTests,True,4,52,11.75,53,18,37,10,0,6
Django-1.8.2,Django-1.8.2/tests/model_meta/tests.py,ParentListTests,True,1,5,5.0,6,6,6,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_meta/test_legacy.py,OptionsBaseTests,True,2,6,2.0,7,5,5,0,0,2
Django-1.8.2,Django-1.8.2/tests/model_meta/test_legacy.py,M2MTests,True,1,8,7.0,9,8,8,0,0,1
Django-1.8.2,Django-1.8.2/tests/model_meta/test_legacy.py,RelatedObjectsTests,True,6,49,7.0,50,33,44,0,0,6
Django-1.8.2,Django-1.8.2/tests/model_meta/test_legacy.py,RelatedM2MTests,True,4,24,5.0,25,21,21,0,0,4
Django-1.8.2,Django-1.8.2/tests/model_meta/test_legacy.py,GetFieldByNameTests,True,6,42,6.0,43,33,34,2,0,7
Django-1.8.2,Django-1.8.2/tests/model_meta/test_legacy.py,GetAllFieldNamesTestCase,True,1,5,4.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/model_options/test_default_related_name.py,DefaultRelatedNameTests,True,6,40,5.666666666666667,41,32,33,2,0,6
Django-1.8.2,Django-1.8.2/tests/model_options/test_tablespaces.py,TablespacesTests,True,8,102,11.125,103,62,65,24,0,14
Django-1.8.2,Django-1.8.2/tests/model_options/models/default_related_name.py,Author,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_options/models/default_related_name.py,Editor,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_options/models/default_related_name.py,Book,True,0,6,0.0,7,6,6,0,0,1
Django-1.8.2,Django-1.8.2/tests/model_options/models/default_related_name.py,Store,True,0,6,0.0,7,6,6,0,0,1
Django-1.8.2,Django-1.8.2/tests/model_options/models/default_related_name.py,BookStore,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_options/models/default_related_name.py,EditorStore,True,0,5,0.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/model_options/models/tablespaces.py,ScientistRef,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_options/models/tablespaces.py,ArticleRef,True,0,4,0.0,5,5,5,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_options/models/tablespaces.py,Scientist,True,0,6,0.0,7,6,6,0,0,1
Django-1.8.2,Django-1.8.2/tests/model_options/models/tablespaces.py,Article,True,0,9,0.0,10,9,9,0,0,1
Django-1.8.2,Django-1.8.2/tests/model_package/tests.py,Advertisement,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_package/tests.py,ModelPackageTests,True,3,62,19.666666666666668,63,27,42,0,12,9
Django-1.8.2,Django-1.8.2/tests/model_package/models/article.py,Site,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_package/models/article.py,Article,True,0,3,0.0,4,4,4,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_package/models/publication.py,Publication,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_permalink/models.py,Guitarist,True,2,13,3.0,14,12,10,0,0,2
Django-1.8.2,Django-1.8.2/tests/model_permalink/tests.py,PermalinkTests,True,3,18,5.0,19,13,11,0,4,3
Django-1.8.2,Django-1.8.2/tests/model_regress/models.py,Article,True,1,13,2.0,14,11,11,1,0,2
Django-1.8.2,Django-1.8.2/tests/model_regress/models.py,Movie,True,0,3,0.0,4,3,3,1,0,0
Django-1.8.2,Django-1.8.2/tests/model_regress/models.py,Party,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_regress/models.py,Event,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_regress/models.py,Department,True,1,5,2.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/model_regress/models.py,Worker,True,1,5,2.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/model_regress/models.py,BrokenUnicodeMethod,True,1,5,3.0,6,4,4,1,0,1
Django-1.8.2,Django-1.8.2/tests/model_regress/models.py,NonAutoPK,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_regress/models.py,Model1,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_regress/models.py,Model2,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_regress/models.py,Model3,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_regress/tests.py,ModelTests,True,13,202,14.384615384615385,203,76,144,30,12,17
Django-1.8.2,Django-1.8.2/tests/model_regress/tests.py,ModelValidationTest,True,1,4,4.0,5,5,5,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_regress/tests.py,EvaluateMethodTest,True,1,11,7.0,12,7,5,0,6,1
Django-1.8.2,Django-1.8.2/tests/model_regress/test_pickle.py,ModelPickleTestCase,True,3,82,26.666666666666668,83,47,59,1,12,11
Django-1.8.2,Django-1.8.2/tests/model_validation/models.py,ThingItem,True,3,10,2.3333333333333335,11,8,8,0,0,3
Django-1.8.2,Django-1.8.2/tests/model_validation/models.py,Things,True,1,3,2.0,4,3,3,0,0,1
Django-1.8.2,Django-1.8.2/tests/model_validation/models.py,ThingWithIterableChoices,True,0,8,0.0,9,4,4,3,0,2
Django-1.8.2,Django-1.8.2/tests/model_validation/models.py,ManyToManyRel,True,0,6,0.0,7,5,5,1,0,1
Django-1.8.2,Django-1.8.2/tests/model_validation/models.py,FKRel,True,0,6,0.0,7,5,5,1,0,1
Django-1.8.2,Django-1.8.2/tests/model_validation/tests.py,OnPostInit,True,1,2,2.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/model_validation/tests.py,ModelValidationTest,True,2,36,17.5,37,11,28,6,0,3
Django-1.8.2,Django-1.8.2/tests/multiple_database/models.py,Review,True,1,10,2.0,11,9,9,0,0,2
Django-1.8.2,Django-1.8.2/tests/multiple_database/models.py,PersonManager,True,1,2,2.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/multiple_database/models.py,Person,True,1,8,2.0,9,7,7,0,0,2
Django-1.8.2,Django-1.8.2/tests/multiple_database/models.py,BookManager,True,2,7,3.0,8,7,7,0,0,1
Django-1.8.2,Django-1.8.2/tests/multiple_database/models.py,Book,True,1,13,2.0,14,12,12,0,0,2
Django-1.8.2,Django-1.8.2/tests/multiple_database/models.py,Pet,True,1,8,2.0,9,7,7,0,0,2
Django-1.8.2,Django-1.8.2/tests/multiple_database/models.py,UserProfile,True,0,5,0.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/multiple_database/routers.py,TestRouter,True,4,18,2.5,19,12,11,0,4,4
Django-1.8.2,Django-1.8.2/tests/multiple_database/routers.py,AuthRouter,True,4,29,5.5,30,22,17,2,3,4
Django-1.8.2,Django-1.8.2/tests/multiple_database/routers.py,WriteRouter,True,1,3,2.0,4,3,3,1,0,0
Django-1.8.2,Django-1.8.2/tests/multiple_database/tests.py,QueryTestCase,True,26,840,31.26923076923077,841,422,526,117,0,173
Django-1.8.2,Django-1.8.2/tests/multiple_database/tests.py,ConnectionRouterTestCase,True,2,20,8.0,21,10,18,1,0,2
Django-1.8.2,Django-1.8.2/tests/multiple_database/tests.py,RouterTestCase,True,14,579,40.285714285714285,580,321,336,103,4,126
Django-1.8.2,Django-1.8.2/tests/multiple_database/tests.py,AuthTestCase,True,2,47,22.0,48,28,26,8,0,12
Django-1.8.2,Django-1.8.2/tests/multiple_database/tests.py,AntiPetRouter,True,1,8,5.0,9,6,6,2,0,1
Django-1.8.2,Django-1.8.2/tests/multiple_database/tests.py,FixtureTestCase,True,2,52,23.0,53,31,41,4,0,6
Django-1.8.2,Django-1.8.2/tests/multiple_database/tests.py,PickleQuerySetTestCase,True,1,7,5.0,8,7,7,0,0,1
Django-1.8.2,Django-1.8.2/tests/multiple_database/tests.py,DatabaseReceiver,True,1,5,2.0,6,4,3,0,3,0
Django-1.8.2,Django-1.8.2/tests/multiple_database/tests.py,WriteToOtherRouter,True,1,5,2.0,6,4,3,0,3,0
Django-1.8.2,Django-1.8.2/tests/multiple_database/tests.py,SignalTests,True,3,90,28.666666666666668,91,59,59,15,7,10
Django-1.8.2,Django-1.8.2/tests/multiple_database/tests.py,AttributeErrorRouter,True,2,6,2.0,7,6,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/multiple_database/tests.py,RouterAttributeErrorTestCase,True,5,37,6.2,38,30,29,0,0,5
Django-1.8.2,Django-1.8.2/tests/multiple_database/tests.py,ModelMetaRouter,True,1,4,3.0,5,5,4,0,0,0
Django-1.8.2,Django-1.8.2/tests/multiple_database/tests.py,RouterModelArgumentTestCase,True,2,23,10.0,24,14,15,6,0,3
Django-1.8.2,Django-1.8.2/tests/multiple_database/tests.py,SyncOnlyDefaultDatabaseRouter,True,1,2,2.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/multiple_database/tests.py,MigrateTestCase,True,2,30,10.5,31,18,22,0,0,7
Django-1.8.2,Django-1.8.2/tests/multiple_database/tests.py,RouterUsed,True,1,6,4.0,7,6,6,0,0,1
Django-1.8.2,Django-1.8.2/tests/multiple_database/tests.py,RouteForWriteTestCase,True,17,219,11.588235294117647,220,206,202,0,0,18
Django-1.8.2,Django-1.8.2/tests/mutually_referential/models.py,Parent,True,0,4,0.0,5,3,3,1,0,1
Django-1.8.2,Django-1.8.2/tests/mutually_referential/models.py,Child,True,0,4,0.0,5,3,3,1,0,1
Django-1.8.2,Django-1.8.2/tests/mutually_referential/tests.py,MutuallyReferentialTests,True,1,16,15.0,17,9,9,5,0,3
Django-1.8.2,Django-1.8.2/tests/nested_foreign_keys/models.py,Person,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/nested_foreign_keys/models.py,Movie,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/nested_foreign_keys/models.py,Event,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/nested_foreign_keys/models.py,Screening,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/nested_foreign_keys/models.py,ScreeningNullFK,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/nested_foreign_keys/models.py,Package,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/nested_foreign_keys/models.py,PackageNullFK,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/nested_foreign_keys/tests.py,NestedForeignKeysTests,True,6,93,13.666666666666666,94,65,67,10,0,17
Django-1.8.2,Django-1.8.2/tests/nested_foreign_keys/tests.py,DeeplyNestedForeignKeysTests,True,3,42,13.333333333333334,43,35,35,0,0,8
Django-1.8.2,Django-1.8.2/tests/no_models/tests.py,NoModelTests,True,1,5,4.0,6,5,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/null_fk/models.py,SystemDetails,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/null_fk/models.py,SystemInfo,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/null_fk/models.py,Forum,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/null_fk/models.py,Post,True,1,5,2.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/null_fk/models.py,Comment,True,1,8,2.0,9,7,7,0,0,2
Django-1.8.2,Django-1.8.2/tests/null_fk/models.py,Item,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/null_fk/models.py,PropertyValue,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/null_fk/models.py,Property,True,0,3,0.0,4,4,4,0,0,0
Django-1.8.2,Django-1.8.2/tests/null_fk/tests.py,NullFkTests,True,2,59,28.5,60,31,43,9,0,9
Django-1.8.2,Django-1.8.2/tests/null_fk_ordering/models.py,Author,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/null_fk_ordering/models.py,Article,True,1,8,2.0,9,7,7,0,0,2
Django-1.8.2,Django-1.8.2/tests/null_fk_ordering/models.py,SystemInfo,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/null_fk_ordering/models.py,Forum,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/null_fk_ordering/models.py,Post,True,1,5,2.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/null_fk_ordering/models.py,Comment,True,1,8,2.0,9,7,7,0,0,2
Django-1.8.2,Django-1.8.2/tests/null_fk_ordering/tests.py,NullFkOrderingTests,True,1,34,33.0,35,20,19,7,4,5
Django-1.8.2,Django-1.8.2/tests/null_queries/models.py,Poll,True,1,4,2.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/null_queries/models.py,Choice,True,1,5,2.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/null_queries/models.py,OuterA,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/null_queries/models.py,OuterB,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/null_queries/models.py,Inner,True,0,3,0.0,4,3,3,1,0,0
Django-1.8.2,Django-1.8.2/tests/null_queries/tests.py,NullQueriesTests,True,2,75,36.5,76,27,46,9,10,11
Django-1.8.2,Django-1.8.2/tests/one_to_one/models.py,Place,True,1,5,2.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/one_to_one/models.py,Restaurant,True,1,6,2.0,7,6,6,0,0,1
Django-1.8.2,Django-1.8.2/tests/one_to_one/models.py,Bar,True,1,5,2.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/one_to_one/models.py,UndergroundBar,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/one_to_one/models.py,Waiter,True,1,5,2.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/one_to_one/models.py,Favorites,True,1,5,2.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/one_to_one/models.py,ManualPrimaryKey,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/one_to_one/models.py,RelatedModel,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/one_to_one/models.py,MultiModel,True,1,6,2.0,7,6,6,0,0,1
Django-1.8.2,Django-1.8.2/tests/one_to_one/models.py,Target,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/one_to_one/models.py,Pointer,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/one_to_one/models.py,Pointer2,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/one_to_one/models.py,HiddenPointer,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/one_to_one/models.py,SchoolManager,True,1,2,2.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/one_to_one/models.py,School,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/one_to_one/models.py,DirectorManager,True,1,2,2.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/one_to_one/models.py,Director,True,0,3,0.0,4,4,4,0,0,0
Django-1.8.2,Django-1.8.2/tests/one_to_one/tests.py,OneToOneTests,True,26,469,17.03846153846154,470,262,281,58,63,67
Django-1.8.2,Django-1.8.2/tests/ordering/models.py,Author,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/ordering/models.py,Article,True,1,9,2.0,10,8,8,0,0,2
Django-1.8.2,Django-1.8.2/tests/ordering/tests.py,OrderingTests,True,16,297,17.625,298,82,232,1,47,18
Django-1.8.2,Django-1.8.2/tests/order_with_respect_to/models.py,Question,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/order_with_respect_to/models.py,Answer,True,1,8,2.0,9,7,7,0,0,2
Django-1.8.2,Django-1.8.2/tests/order_with_respect_to/models.py,Post,True,1,8,2.0,9,7,7,0,0,2
Django-1.8.2,Django-1.8.2/tests/order_with_respect_to/tests.py,OrderWithRespectToTests,True,5,63,11.4,64,31,43,11,0,10
Django-1.8.2,Django-1.8.2/tests/order_with_respect_to/tests.py,OrderWithRespectToTests2,True,2,28,13.0,29,22,22,0,0,7
Django-1.8.2,Django-1.8.2/tests/or_lookups/models.py,Article,True,1,8,2.0,9,7,7,0,0,2
Django-1.8.2,Django-1.8.2/tests/or_lookups/tests.py,OrLookupsTests,True,11,221,19.09090909090909,222,45,186,13,0,23
Django-1.8.2,Django-1.8.2/tests/pagination/custom.py,ValidAdjacentNumsPage,True,2,10,4.0,11,9,9,0,0,2
Django-1.8.2,Django-1.8.2/tests/pagination/custom.py,ValidAdjacentNumsPaginator,True,1,3,2.0,4,3,3,0,0,1
Django-1.8.2,Django-1.8.2/tests/pagination/models.py,Article,True,1,5,2.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/pagination/tests.py,PaginationTests,True,9,218,22.88888888888889,219,87,171,30,33,11
Django-1.8.2,Django-1.8.2/tests/pagination/tests.py,ModelPaginationTests,True,4,74,17.0,75,42,58,5,7,5
Django-1.8.2,Django-1.8.2/tests/postgres_tests/models.py,IntegerArrayModel,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/postgres_tests/models.py,NullableIntegerArrayModel,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/postgres_tests/models.py,CharArrayModel,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/postgres_tests/models.py,DateTimeArrayModel,True,0,3,0.0,4,4,4,0,0,0
Django-1.8.2,Django-1.8.2/tests/postgres_tests/models.py,NestedIntegerArrayModel,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/postgres_tests/models.py,OtherTypesArrayModel,True,0,3,0.0,4,4,4,0,0,0
Django-1.8.2,Django-1.8.2/tests/postgres_tests/models.py,HStoreModel,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/postgres_tests/models.py,CharFieldModel,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/postgres_tests/models.py,TextFieldModel,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/postgres_tests/models.py,ArrayFieldSubclass,True,1,2,2.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/postgres_tests/test_array.py,TestSaveLoad,True,9,72,7.0,73,54,62,1,0,10
Django-1.8.2,Django-1.8.2/tests/postgres_tests/test_array.py,TestQuerying,True,19,128,5.631578947368421,129,58,108,1,0,20
Django-1.8.2,Django-1.8.2/tests/postgres_tests/test_array.py,TestChecks,True,2,14,6.0,15,13,13,0,0,2
Django-1.8.2,Django-1.8.2/tests/postgres_tests/test_array.py,TestMigrations,True,5,44,6.8,45,36,37,1,0,7
Django-1.8.2,Django-1.8.2/tests/postgres_tests/test_array.py,TestSerialization,True,2,10,3.5,11,9,9,0,0,2
Django-1.8.2,Django-1.8.2/tests/postgres_tests/test_array.py,TestValidation,True,5,35,6.0,36,30,30,1,0,5
Django-1.8.2,Django-1.8.2/tests/postgres_tests/test_array.py,TestSimpleFormField,True,12,69,4.75,70,58,58,0,0,12
Django-1.8.2,Django-1.8.2/tests/postgres_tests/test_array.py,TestSplitFormField,True,5,51,9.2,52,41,42,0,0,10
Django-1.8.2,Django-1.8.2/tests/postgres_tests/test_hstore.py,SimpleTests,True,3,21,5.666666666666667,22,21,19,0,0,3
Django-1.8.2,Django-1.8.2/tests/postgres_tests/test_hstore.py,TestQuerying,True,13,86,5.615384615384615,87,44,74,0,0,13
Django-1.8.2,Django-1.8.2/tests/postgres_tests/test_hstore.py,TestSerialization,True,2,10,3.5,11,11,9,0,0,2
Django-1.8.2,Django-1.8.2/tests/postgres_tests/test_hstore.py,TestValidation,True,1,7,6.0,8,8,7,0,0,1
Django-1.8.2,Django-1.8.2/tests/postgres_tests/test_hstore.py,TestFormField,True,5,27,4.4,28,25,23,0,0,5
Django-1.8.2,Django-1.8.2/tests/postgres_tests/test_hstore.py,TestValidator,True,6,46,6.666666666666667,47,46,41,0,0,6
Django-1.8.2,Django-1.8.2/tests/postgres_tests/test_ranges.py,TestSaveLoad,True,7,58,7.285714285714286,59,46,52,0,0,7
Django-1.8.2,Django-1.8.2/tests/postgres_tests/test_ranges.py,TestQuerying,True,16,100,5.1875,101,34,85,0,0,16
Django-1.8.2,Django-1.8.2/tests/postgres_tests/test_ranges.py,TestSerialization,True,2,21,6.5,22,15,20,0,0,2
Django-1.8.2,Django-1.8.2/tests/postgres_tests/test_ranges.py,TestValidators,True,2,16,7.0,17,15,15,0,0,2
Django-1.8.2,Django-1.8.2/tests/postgres_tests/test_ranges.py,TestFormField,True,36,256,6.111111111111111,257,194,218,0,0,39
Django-1.8.2,Django-1.8.2/tests/postgres_tests/test_ranges.py,TestWidget,True,1,18,18.0,19,7,19,0,0,0
Django-1.8.2,Django-1.8.2/tests/postgres_tests/test_unaccent.py,UnaccentTest,True,4,43,9.25,44,16,35,0,4,5
Django-1.8.2,Django-1.8.2/tests/postgres_tests/test_unaccent.py,UnaccentTextFieldTest,True,0,5,0.0,6,3,2,0,4,0
Django-1.8.2,Django-1.8.2/tests/postgres_tests/array_default_migrations/0001_initial.py,Migration,True,0,16,0.0,17,3,15,0,0,2
Django-1.8.2,Django-1.8.2/tests/postgres_tests/array_default_migrations/0002_integerarraymodel_field_2.py,Migration,True,0,13,0.0,14,3,12,0,0,2
Django-1.8.2,Django-1.8.2/tests/postgres_tests/migrations/0001_setup_extensions.py,Migration,True,0,8,0.0,9,3,7,0,0,2
Django-1.8.2,Django-1.8.2/tests/postgres_tests/migrations/0002_create_test_models.py,Migration,True,1,122,5.0,123,9,119,0,0,4
Django-1.8.2,Django-1.8.2/tests/prefetch_related/models.py,Author,True,1,10,2.0,11,8,9,0,0,2
Django-1.8.2,Django-1.8.2/tests/prefetch_related/models.py,AuthorWithAge,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/prefetch_related/models.py,FavoriteAuthors,True,0,5,0.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/prefetch_related/models.py,AuthorAddress,True,1,8,2.0,9,7,7,0,0,2
Django-1.8.2,Django-1.8.2/tests/prefetch_related/models.py,Book,True,1,8,2.0,9,7,7,0,0,2
Django-1.8.2,Django-1.8.2/tests/prefetch_related/models.py,BookWithYear,True,0,4,0.0,5,4,5,0,0,0
Django-1.8.2,Django-1.8.2/tests/prefetch_related/models.py,Bio,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/prefetch_related/models.py,Reader,True,1,8,2.0,9,7,7,0,0,2
Django-1.8.2,Django-1.8.2/tests/prefetch_related/models.py,BookReview,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/prefetch_related/models.py,Qualification,True,0,4,0.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/prefetch_related/models.py,TeacherManager,True,1,2,2.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/prefetch_related/models.py,Teacher,True,1,10,2.0,11,8,8,0,0,3
Django-1.8.2,Django-1.8.2/tests/prefetch_related/models.py,Department,True,0,5,0.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/prefetch_related/models.py,TaggedItem,True,1,18,2.0,19,15,17,0,0,2
Django-1.8.2,Django-1.8.2/tests/prefetch_related/models.py,Bookmark,True,0,9,0.0,10,6,9,0,0,1
Django-1.8.2,Django-1.8.2/tests/prefetch_related/models.py,Comment,True,0,9,0.0,10,7,7,1,0,2
Django-1.8.2,Django-1.8.2/tests/prefetch_related/models.py,House,True,0,7,0.0,8,7,7,0,0,1
Django-1.8.2,Django-1.8.2/tests/prefetch_related/models.py,Room,True,0,5,0.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/prefetch_related/models.py,Person,True,2,14,2.5,15,12,11,1,0,3
Django-1.8.2,Django-1.8.2/tests/prefetch_related/models.py,Employee,True,1,9,2.0,10,7,8,0,0,2
Django-1.8.2,Django-1.8.2/tests/prefetch_related/models.py,LessonEntry,True,1,5,2.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/prefetch_related/models.py,WordEntry,True,1,5,2.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/prefetch_related/models.py,Author2,True,1,9,2.0,10,8,8,0,0,2
Django-1.8.2,Django-1.8.2/tests/prefetch_related/tests.py,PrefetchRelatedTests,True,20,204,9.25,205,120,149,15,23,31
Django-1.8.2,Django-1.8.2/tests/prefetch_related/tests.py,CustomPrefetchTests,True,13,400,29.76923076923077,401,210,328,28,5,40
